arm,x86,score
"ldr r0, [r11, 0]
ldr r1, [sp, 0]
ldr r2, [r1]
add r3, r2, 0
str r3, [r1]
ldrb r0, [r0, r2]
cmp r0, 0
bne <tag>
b <tag>
","cmpl 0, 0(ebp)
jne <tag>
",0
"ldr r0, [r11, 0]
ldr r1, [sp, 0]
ldr r2, [r1]
add r3, r2, 0
str r3, [r1]
ldrb r0, [r0, r2]
str r0, [sp, 0]
b <tag>
","movl 0(ebp), eax
addl 0, eax
movl eax, ecx
sarl 0, ecx
movl esp, edx
movl ecx, 0(edx)
movl eax, 0(edx)
calll foo
movl 0(ebp), ecx
movl eax, 0(ecx)
movl 0(ebp), eax
movl 0(eax), eax
movl 0(ebp), ecx
movl 0(ebp), edx
movl 0(edx), edx
addl edx, ecx
movl 0(ebp), edx
movl esp, esi
movl edx, 0(esi)
movl ecx, 0(esi)
movl eax, 0(esi)
calll foo
movl 0(ebp), ecx
movl 0(ecx), ecx
movl 0(ebp), edx
movb 0, 0(ecx,edx)
movl eax, 0(ebp)
",0
"ldr r0, [sp, 0]
ldr r1, [sp, 0]
ldr r2, [r1]
add r0, r2, r0
str r0, [r1]
b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(ecx), ecx
movb 0(eax,ecx), dl
movzbl dl, eax
cmpl 0, eax
je <tag>
",0
"b <tag>
","movl 0(ebp), eax
addl 0, eax
movl eax, 0(ebp)
jmp <tag>
",0
"ldr r0, [sp, 0]
mov sp, r11
pop {r11, lr}
mov pc, lr
","movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(eax,ecx,4), eax
cmpl 0, eax
setne dl
movb dl, 0(ebp)
",0
"push {r11, lr}
mov r11, sp
sub sp, sp, 0
mov r3, r2
mov r12, r1
mov lr, r0
str r0, [r11, 0]
str r1, [r11, 0]
str r2, [sp, 0]
mvn r0, 0
str r0, [sp, 0]
ldr r0, [r11, 0]
ldr r1, [r11, 0]
ldr r1, [r1]
ldrb r0, [r0, r1]
cmp r0, 0
beq <tag>
b <tag>
","jmp <tag>
",0
"ldr r0, [r11, 0]
ldr r1, [r11, 0]
ldr r1, [r1]
ldrb r0, [r0, r1]
cmp r0, 0
beq <tag>
b <tag>
","jmp <tag>
",0
"ldr r0, [r11, 0]
ldr r1, [r11, 0]
ldr r1, [r1]
ldrb r0, [r0, r1]
cmp r0, 0
beq <tag>
b <tag>
","pushl ebp
movl esp, ebp
pushl esi
subl 0, esp
movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(ebp), edx
movl ecx, 0(ebp)
movl <tag>, 0(ebp)
movl 0(ebp), ecx
movl 0(ecx), esi
addl 0, esi
movl esi, 0(ecx)
movl 0(ebp), ecx
movl 0(ebp), esi
movl ecx, 0(esp)
movl esi, 0(esp)
movl 0, 0(esp)
movl eax, 0(ebp)
movl edx, 0(ebp)
calll foo
cmpl 0, eax
je <tag>
",0
"ldr r0, [r11, 0]
ldr r1, [r11, 0]
ldr r1, [r1]
ldrb r0, [r0, r1]
cmp r0, 0
beq <tag>
b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
addl 0(ecx), eax
movl eax, 0(ecx)
",0
"ldr r0, [r11, 0]
ldr r1, [r11, 0]
ldr r1, [r1]
ldrb r0, [r0, r1]
cmp r0, 0
beq <tag>
b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(ecx), edx
movl edx, esi
addl 0, esi
movl esi, 0(ecx)
movb 0(eax,edx), bl
movzbl bl, eax
movl eax, 0(ebp)
movl 0(ebp), eax
movl 0(ebp), ecx
movl eax, 0(esp)
movl ecx, 0(esp)
calll foo
movl eax, 0(ebp)
cmpl 0, 0(ebp)
jne <tag>
",0
"b <tag>
","movl 0(ebp), eax
addl 0, esp
popl esi
popl ebx
popl ebp
retl
",0
"ldr r0, [r11, 0]
ldr r1, [r0]
add r1, r1, 0
str r1, [r0]
ldr r0, [r11, 0]
ldr r1, [r11, 0]
bl foo
str r0, [sp, 0]
ldr r0, [r11, 0]
ldr r1, [r11, 0]
ldr r1, [r1]
add r0, r0, r1
ldrb r0, [r0, 0]
cmp r0, 0
bne <tag>
b <tag>
","movl 0(ebp), eax
addl 0, esp
popl ebp
retl
",0
"ldr r0, [sp, 0]
add r0, r0, r0, lsr 0
mov r1, 0
add r0, r1, r0, asr 0
asr r1, r0, 0
bl foo
ldr r1, [sp, 0]
str r0, [r1]
mov r0, 0
str r0, [sp, 0]
b <tag>
","movl 0(ebp), eax
addl 0, esp
popl esi
popl ebx
popl ebp
retl
",0
"ldr r0, [sp, 0]
ldr r1, [sp, 0]
cmp r0, r1
bge <tag>
b <tag>
","movl 0(ebp), eax
movl 0(eax), eax
movl 0(ebp), ecx
movl ecx, edx
shrl 0, edx
addl edx, ecx
sarl ecx
movb 0, 0(eax,ecx)
jmp <tag>
",0
"ldr r0, [r11, 0]
ldr r1, [r11, 0]
ldr r1, [r1]
ldr r2, [sp, 0]
add r1, r1, r2
add r0, r0, r1
ldrb r0, [r0, 0]
ldr r1, [sp, 0]
ldr r1, [r1]
add r2, r2, r2, lsr 0
strb r0, [r1, r2, asr 0]
b <tag>
","movl 0, 0(ebp)
movl 0(ebp), eax
movl 0(ebp), ecx
movl eax, 0(esp)
movl ecx, 0(esp)
movl 0, 0(esp)
calll foo
cmpl 0, eax
jl <tag>
",0
"ldr r0, [sp, 0]
add r0, r0, 0
str r0, [sp, 0]
b <tag>
","cmpl 0, 0(ebp)
jge <tag>
",0
"ldr r0, [sp, 0]
ldr r0, [r0]
ldr r1, [sp, 0]
add r1, r1, r1, lsr 0
mov r2, 0
strb r2, [r0, r1, asr 0]
b <tag>
","pushl ebp
movl esp, ebp
pushl ebx
pushl esi
subl 0, esp
movl 0(ebp), eax
movl 0(ebp), ecx
movl eax, 0(ebp)
movl 0, 0(ebp)
movl 0(ebp), eax
movl 0(ebp), edx
movl eax, 0(esp)
movl edx, 0(esp)
movl 0, 0(esp)
movl ecx, 0(ebp)
calll foo
movl eax, 0(ebp)
cmpl 0, eax
jge <tag>
",0
"ldr r0, [sp, 0]
add r0, r0, 0
asr r1, r0, 0
bl foo
ldr r1, [sp, 0]
str r0, [r1]
ldr r0, [sp, 0]
ldr r0, [r0]
ldr r1, [r11, 0]
ldr lr, [r11, 0]
ldr lr, [lr]
add r1, r1, lr
ldr r2, [sp, 0]
bl foo
ldr r1, [sp, 0]
ldr r1, [r1]
ldr r2, [sp, 0]
mov lr, 0
strb lr, [r1, r2]
b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(ecx), edx
movl edx, esi
addl 0, esi
movl esi, 0(ecx)
movb 0(eax,edx), bl
movzbl bl, eax
cmpl 0, eax
jne <tag>
",0
"ldr r0, [sp, 0]
ldr r1, [r11, 0]
ldr r2, [r1]
add r0, r2, r0
str r0, [r1]
b <tag>
","movl 0(ebp), eax
addl 0, esp
popl esi
popl edi
popl ebx
popl ebp
retl
",0
"ldr r0, [sp, 0]
mov sp, r11
pop {r11, lr}
mov pc, lr
","pushl ebp
movl esp, ebp
pushl ebx
pushl edi
pushl esi
subl 0, esp
movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(ebp), edx
movl ecx, 0(ebp)
movl <tag>, 0(ebp)
movl 0(ebp), ecx
movl 0(ebp), esi
movl 0(esi), edi
movl edi, ebx
addl 0, ebx
movl ebx, 0(esi)
movb 0(ecx,edi), cl
movzbl cl, esi
cmpl 0, esi
movl eax, 0(ebp)
movl edx, 0(ebp)
je <tag>
",0
"push {r11, lr}
mov r11, sp
sub sp, sp, 0
mov r3, r2
mov r12, r1
mov lr, r0
str r0, [r11, 0]
str r1, [r11, 0]
str r2, [r11, 0]
mvn r0, 0
str r0, [r11, 0]
mov r0, 0
str r0, [sp, 0]
str r0, [sp, 0]
ldr r0, [r11, 0]
ldr r1, [r11, 0]
mov r2, 0
bl foo
cmp r0, 0
blt <tag>
b <tag>
","cmpl 0, 0(ebp)
jle <tag>
",0
"ldr r0, [r11, 0]
ldr r1, [r11, 0]
mov r2, 0
bl foo
cmp r0, 0
bne <tag>
b <tag>
","cmpl 0, 0(ebp)
jle <tag>
",0
"ldr r0, [r11, 0]
ldr r1, [r11, 0]
mov r2, 0
bl foo
cmn r0, 0
bgt <tag>
b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(ecx), ecx
movb 0(eax,ecx), dl
movl 0(ebp), eax
movb dl, 0(eax)
",0
"b <tag>
","cmpl 0, 0(ebp)
jg <tag>
",0
"ldr r0, [r11, 0]
ldr r1, [r0]
add r1, r1, 0
str r1, [r0]
ldr r0, [r11, 0]
ldr r1, [r11, 0]
mov r2, 0
bl foo
cmn r0, 0
bgt <tag>
b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(ecx), ecx
movb 0(eax,ecx), dl
movzbl dl, eax
cmpl 0, eax
jne <tag>
",0
"b <tag>
","movl 0(ebp), eax
addl 0, esp
popl esi
popl edi
popl ebx
popl ebp
retl
",0
"ldr r0, [r11, 0]
ldr r1, [r11, 0]
add r2, sp, 0
bl foo
str r0, [sp, 0]
ldr r0, [r11, 0]
ldr r1, [r11, 0]
add r2, sp, 0
bl foo
str r0, [sp, 0]
ldr r0, [r11, 0]
add r0, r0, 0
ldr r1, [sp, 0]
ldr r2, [sp, 0]
ldr r3, [sp, 0]
ldr lr, [sp, 0]
mov r12, sp
str lr, [r12]
bl foo
ldr r0, [sp, 0]
bl foo
ldr r0, [sp, 0]
bl foo
mov r0, 0
str r0, [r11, 0]
b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
movl eax, 0(esp)
movl ecx, 0(esp)
calll foo
movl eax, 0(ebp)
cmpl 0, eax
jge <tag>
",0
"ldr r0, [r11, 0]
mov sp, r11
pop {r11, lr}
mov pc, lr
","movl 0, 0(ebp)
movl 0(ebp), eax
movl 0(ebp), ecx
movl eax, 0(esp)
movl ecx, 0(esp)
movl 0, 0(esp)
calll foo
cmpl 0, eax
jl <tag>
",0
"push {r4, r10, r11, lr}
add r11, sp, 0
sub sp, sp, 0
mov r3, r2
mov r12, r1
mov lr, r0
str r0, [r11, 0]
str r1, [r11, 0]
str r2, [sp, 0]
mvn r0, 0
str r0, [sp, 0]
ldr r0, [r11, 0]
ldr r1, [r11, 0]
ldr r2, [r1]
add r4, r2, 0
str r4, [r1]
ldrb r0, [r0, r2]
cmp r0, 0
beq <tag>
b <tag>
","movl 0(ebp), eax
addl 0, esp
popl esi
popl ebx
popl ebp
retl
",0
"b <tag>
","movl 0(ebp), eax
movl 0(eax), eax
cmpl 0(ebp), eax
jge <tag>
",0
"ldr r0, [r11, 0]
ldr r1, [r11, 0]
bl foo
sub r0, r0, 0
ldr r1, [sp, 0]
strh r0, [r1, 0]
ldr r0, [r11, 0]
ldr r1, [r0]
add r1, r1, 0
str r1, [r0]
ldr r0, [sp, 0]
ldrh r0, [r0, 0]
mov r1, 0
bl foo
ldr r1, [sp, 0]
str r0, [r1, 0]
ldr r0, [sp, 0]
ldr r1, [r0, 0]
ldr lr, [r11, 0]
ldr r2, [r11, 0]
ldr r2, [r2]
add r2, lr, r2
ldrh r0, [r0, 0]
mov r0, r1
mov r1, r2
bl foo
ldr r1, [sp, 0]
ldrh r1, [r1, 0]
ldr r2, [r11, 0]
ldr lr, [r2]
add r1, lr, r1
str r1, [r2]
str r1, [sp, 0]
b <tag>
","pushl ebp
movl esp, ebp
pushl ebx
pushl esi
subl 0, esp
movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(ebp), edx
movl ecx, 0(ebp)
movl 0(ebp), ecx
movl 0(ebp), esi
movl ecx, 0(esp)
movl esi, 0(esp)
movl 0, 0(esp)
movl eax, 0(ebp)
movl edx, 0(ebp)
calll foo
cmpl 0, eax
movb 0, bl
movb bl, 0(ebp)
jl <tag>
",0
"ldr r0, [sp, 0]
sub sp, r11, 0
pop {r4, r10, r11, lr}
mov pc, lr
","movl 0(ebp), eax
movl 0(ebp), ecx
movl eax, 0(ecx)
jmp <tag>
",0
"push {r11, lr}
mov r11, sp
sub sp, sp, 0
mov r1, r0
str r0, [r11, 0]
mov r0, 0
str r0, [sp, 0]
ldr r0, [r11, 0]
cmp r0, 0
bne <tag>
b <tag>
","jmp <tag>
",0
"b <tag>
","movl 0, 0(ebp)
",0
"b <tag>
","cmpl 0, 0(ebp)
jne <tag>
",0
"ldr r0, [sp, 0]
mov r1, 0
cmp r0, 0
bgt <tag>
b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
movl eax, 0(esp)
movl ecx, 0(esp)
calll foo
movl eax, 0(ebp)
cmpl 0, eax
jge <tag>
",0
"ldr r0, [r11, 0]
ldr r1, [sp, 0]
ldr r0, [r0, r1, lsl 0]
cmp r0, 0
movne r0, 0
b <tag>
","jmp <tag>
",0
"tst r0, 0
beq <tag>
b <tag>
","movl <tag>, 0(ebp)
jmp <tag>
",0
"ldr r0, [r11, 0]
ldr r1, [sp, 0]
ldr r0, [r0, r1, lsl 0]
bl foo
ldr r0, [r11, 0]
ldr r1, [sp, 0]
add lr, r1, 0
str lr, [sp, 0]
mov lr, 0
str lr, [r0, r1, lsl 0]
b <tag>
","jmp <tag>
",0
"ldr r0, [r11, 0]
bl foo
b <tag>
","pushl ebp
movl esp, ebp
pushl ebx
pushl edi
pushl esi
subl 0, esp
movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(ebp), edx
movl ecx, 0(ebp)
movl <tag>, 0(ebp)
movl 0(ebp), ecx
movl 0(ebp), esi
movl 0(esi), edi
movl edi, ebx
addl 0, ebx
movl ebx, 0(esi)
movb 0(ecx,edi), cl
movzbl cl, esi
cmpl 0, esi
movl eax, 0(ebp)
movl edx, 0(ebp)
je <tag>
",0
"mov sp, r11
pop {r11, lr}
mov pc, lr
","movl <tag>, 0(ebp)
jmp <tag>
",0
"push {r11, lr}
mov r11, sp
sub sp, sp, 0
mov r2, r1
mov r3, r0
str r0, [r11, 0]
str r1, [sp, 0]
mov r0, 0
str r0, [sp, 0]
b <tag>
","jmp <tag>
",0
"ldr r0, [sp, 0]
cmp r0, 0
bgt <tag>
b <tag>
","movl 0(ebp), eax
movl eax, ecx
sarl 0, ecx
movl esp, edx
movl ecx, 0(edx)
movl eax, 0(edx)
calll foo
movl 0(ebp), ecx
movl eax, 0(ecx)
movl 0(ebp), eax
movl 0(eax), eax
movl 0(ebp), ecx
movl 0(ebp), edx
movl 0(edx), edx
addl edx, ecx
movl 0(ebp), edx
movl edx, esi
sarl 0, esi
movl esp, edi
movl edx, 0(edi)
movl ecx, 0(edi)
movl eax, 0(edi)
movl esi, 0(ebp)
calll foo
movl 0(ebp), ecx
movl 0(ebp), edx
addl 0(edx), ecx
movl ecx, 0(edx)
movl eax, 0(ebp)
",0
"ldr r0, [r11, 0]
ldr r1, [sp, 0]
ldr r0, [r0, r1, lsl 0]
ldr r2, [sp, 0]
ldr r1, [r2, r1, lsl 0]
bl foo
cmp r0, 0
beq <tag>
b <tag>
","movl 0(ebp), eax
movl eax, 0(esp)
leal 0(ebp), eax
movl eax, 0(esp)
leal 0(ebp), eax
movl eax, 0(esp)
calll foo
movl eax, 0(ebp)
movl 0(ebp), eax
movl eax, 0(esp)
leal 0(ebp), eax
movl eax, 0(esp)
leal 0(ebp), eax
movl eax, 0(esp)
calll foo
movl eax, 0(ebp)
movl 0(ebp), eax
movl eax, 0(esp)
leal 0(ebp), eax
movl eax, 0(esp)
leal 0(ebp), eax
movl eax, 0(esp)
calll foo
movl eax, 0(ebp)
movl 0(ebp), eax
movl eax, 0(esp)
leal 0(ebp), eax
movl eax, 0(esp)
leal 0(ebp), eax
movl eax, 0(esp)
calll foo
movl eax, 0(ebp)
movl 0(ebp), eax
movl eax, 0(esp)
leal 0(ebp), eax
movl eax, 0(esp)
leal 0(ebp), eax
movl eax, 0(esp)
calll foo
movl eax, 0(ebp)
cmpl 0, 0(ebp)
jle <tag>
",0
"mov r0, 0
str r0, [r11, 0]
b <tag>
","pushl ebp
movl esp, ebp
pushl ebx
pushl edi
pushl esi
subl 0, esp
movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(ebp), edx
movl ecx, 0(ebp)
movl <tag>, 0(ebp)
movl 0(ebp), ecx
movl 0(ebp), esi
movl 0(esi), edi
movl edi, ebx
addl 0, ebx
movl ebx, 0(esi)
movb 0(ecx,edi), cl
movzbl cl, esi
cmpl 0, esi
movl eax, 0(ebp)
movl edx, 0(ebp)
je <tag>
",0
"b <tag>
","cmpl 0, 0(ebp)
jge <tag>
",0
"ldr r0, [sp, 0]
add r0, r0, 0
str r0, [sp, 0]
b <tag>
","movl 0(ebp), eax
movl 0(eax), ecx
addl 0, ecx
movl ecx, 0(eax)
movl 0(ebp), eax
movl 0(ebp), ecx
movl eax, 0(esp)
movl ecx, 0(esp)
calll foo
movl eax, 0(ebp)
",0
"mov r0, 0
str r0, [r11, 0]
b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
addl 0(ecx), eax
movl eax, 0(ecx)
",0
"ldr r0, [r11, 0]
mov sp, r11
pop {r11, lr}
mov pc, lr
","movl 0(ebp), eax
movl 0(ebp), ecx
movl eax, 0(esp)
movl ecx, 0(esp)
movl 0, 0(esp)
calll foo
cmpl 0, eax
jne <tag>
",0
"push {r11, lr}
mov r11, sp
sub sp, sp, 0
mov r2, r1
mov r3, r0
str r0, [r11, 0]
str r1, [sp, 0]
ldr r0, [r11, 0]
cmp r0, 0
bne <tag>
b <tag>
","movl 0(ebp), eax
addl 0, esp
popl esi
popl ebx
popl ebp
retl
",0
"ldr r0, [sp, 0]
cmp r0, 0
bne <tag>
b <tag>
","jmp <tag>
",0
"mov r0, 0
str r0, [sp, 0]
b <tag>
","jmp <tag>
",0
"ldr r0, [r11, 0]
cmp r0, 0
beq <tag>
b <tag>
","jmp <tag>
",0
"ldr r0, [sp, 0]
cmp r0, 0
beq <tag>
b <tag>
","jmp <tag>
",0
"ldr r0, [r11, 0]
ldr r1, [sp, 0]
bl foo
b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
movl esp, edx
movl ecx, 0(edx)
movl eax, 0(edx)
calll foo
addl <tag>, eax
movw ax, si
movl 0(ebp), eax
movw si, 0(eax)
movl 0(ebp), eax
movl 0(eax), ecx
addl 0, ecx
movl ecx, 0(eax)
movl 0(ebp), eax
movzwl 0(eax), eax
movl esp, ecx
movl eax, 0(ecx)
movl 0, 0(ecx)
calll foo
movl 0(ebp), ecx
movl eax, 0(ecx)
movl 0(ebp), eax
movl 0(eax), ecx
movl 0(ebp), edx
movl 0(ebp), edi
movl 0(edi), edi
addl edi, edx
movzwl 0(eax), eax
xorl edi, edi
movl esp, ebx
movl eax, 0(ebx)
movl edx, 0(ebx)
movl ecx, 0(ebx)
movl edi, 0(ebp)
calll foo
movl 0(ebp), ecx
movzwl 0(ecx), ecx
movl 0(ebp), edx
addl 0(edx), ecx
movl ecx, 0(edx)
movl 0, 0(ebp)
movl eax, 0(ebp)
",0
"mov r0, 0
b <tag>
","addl 0, esp
popl ebp
retl
",0
"str r0, [sp, 0]
b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
movl esp, edx
movl ecx, 0(edx)
movl eax, 0(edx)
calll foo
movl eax, 0(ebp)
movl 0(ebp), eax
movl 0(eax), eax
movl eax, 0(ebp)
xorps xmm0, xmm0
movaps xmm0, 0(ebp)
movaps xmm0, 0(ebp)
movaps xmm0, 0(ebp)
movl 0, 0(ebp)
movl 0, 0(ebp)
movl 0(ebp), eax
movl 0(ebp), ecx
movzbl 0(eax,ecx), edx
leal 0(edx,edx,4), edx
leal 0(edx,edx), edx
movb 0(eax,ecx), bl
movzbl bl, eax
subl 0, eax
addl eax, edx
movl edx, 0(ebp)
cmpl 0, 0(ebp)
jg <tag>
",0
"ldr r0, [sp, 0]
mov sp, r11
pop {r11, lr}
mov pc, lr
","jmp <tag>
",0
"push {r4, r5, r11, lr}
add r11, sp, 0
sub sp, sp, 0
mov r12, r3
mov lr, r2
mov r4, r1
mov r5, r0
str r0, [r11, 0]
str r1, [r11, 0]
str r2, [r11, 0]
str r3, [sp, 0]
ldr r0, [r11, 0]
ldr r1, [r11, 0]
mov r2, 0
bl foo
str r0, [sp, 0]
cmp r0, 0
blt <tag>
b <tag>
","movl 0(ebp), eax
cmpl 0(ebp), eax
jge <tag>
",0
"ldr r0, [r11, 0]
ldr r0, [r0]
ldr r1, [sp, 0]
add r0, r0, r1
str r0, [sp, 0]
b <tag>
","pushl ebp
movl esp, ebp
pushl edi
pushl esi
subl 0, esp
movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(ebp), edx
movl ecx, 0(ebp)
movl 0(ebp), ecx
movl 0(ebp), esi
movl ecx, 0(esp)
movl esi, 0(esp)
movl 0, 0(esp)
movl eax, 0(ebp)
movl edx, 0(ebp)
calll foo
movl eax, 0(ebp)
cmpl 0, eax
jge <tag>
",0
"ldr r0, [r11, 0]
ldr r0, [r0]
ldr r1, [sp, 0]
cmp r0, r1
bge <tag>
b <tag>
","jmp <tag>
",0
"ldr r0, [r11, 0]
ldr r1, [r11, 0]
ldr r2, [r1]
add r3, r2, 0
str r3, [r1]
ldrb r0, [r0, r2]
str r0, [sp, 0]
ldr r0, [r11, 0]
ldr r1, [r11, 0]
bl foo
str r0, [sp, 0]
ldr r0, [r11, 0]
ldr r0, [r0]
ldr r1, [sp, 0]
add r0, r0, r1
str r0, [sp, 0]
ldr r0, [sp, 0]
cmp r0, 0
bne <tag>
b <tag>
","movl 0, 0(ebp)
",0
"ldr r0, [r11, 0]
ldr r1, [r11, 0]
ldr r2, [r1]
add r3, r2, 0
str r3, [r1]
ldrb r0, [r0, r2]
str r0, [sp, 0]
ldr r0, [r11, 0]
ldr r1, [r11, 0]
bl foo
str r0, [sp, 0]
ldr r0, [sp, 0]
cmp r0, 0
bne <tag>
b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(ebp), edx
addl 0, edx
movl eax, 0(esp)
movl ecx, 0(esp)
movl edx, 0(esp)
calll foo
cmpl 0, eax
movb 0, bl
movb bl, 0(ebp)
jne <tag>
",0
"ldr r0, [sp, 0]
ldr r1, [sp, 0]
cmp r0, r1
bne <tag>
b <tag>
","movl 0(ebp), eax
addl 0, esp
popl esi
popl ebx
popl ebp
retl
",0
"ldr r0, [r11, 0]
ldr r1, [r11, 0]
ldr r1, [r1]
add r0, r0, r1
ldr r1, [r11, 0]
ldr r2, [sp, 0]
asr r3, r2, 0
bl foo
cmp r0, 0
bne <tag>
b <tag>
","jmp <tag>
",0
"ldr r0, [sp, 0]
ldr r1, [r11, 0]
ldr r2, [r1]
add r0, r2, r0
str r0, [r1]
mov r0, 0
str r0, [r11, 0]
b <tag>
","movl 0(ebp), eax
addl 0, esp
popl ebp
retl
",0
"b <tag>
","movb 0(ebp), al
andb 0, al
movzbl al, eax
addl 0, esp
popl esi
popl ebx
popl ebp
retl
",0
"ldr r0, [sp, 0]
ldr r1, [r11, 0]
str r0, [r1]
b <tag>
","jmp <tag>
",0
"b <tag>
","movl 0, eax
movl eax, 0(ebp)
jmp <tag>
",0
"mov r0, 0
str r0, [r11, 0]
b <tag>
","movl 0(ebp), eax
movl eax, ecx
shrl 0, ecx
addl ecx, eax
sarl eax
addl 0, eax
movl eax, ecx
sarl 0, ecx
movl esp, edx
movl ecx, 0(edx)
movl eax, 0(edx)
calll foo
movl 0(ebp), ecx
movl eax, 0(ecx)
movl 0, 0(ebp)
",0
"ldr r0, [r11, 0]
sub sp, r11, 0
pop {r4, r5, r11, lr}
mov pc, lr
","movl 0(ebp), eax
addl 0, esp
popl esi
popl edi
popl ebp
retl
",0
"push {r11, lr}
mov r11, sp
sub sp, sp, 0
mov r2, r1
mov r3, r0
str r0, [r11, 0]
str r1, [sp, 0]
ldr r0, [r11, 0]
ldr r1, <str>
add r12, sp, 0
mov lr, 0
mov r1, r12
mov r2, r12
mov r3, lr
bl foo
cmp r0, 0
beq <tag>
b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(ebp), edx
addl 0, edx
movl eax, 0(esp)
movl ecx, 0(esp)
movl edx, 0(esp)
calll foo
cmpl 0, eax
setne bl
movb bl, 0(ebp)
",0
"ldr r0, [sp, 0]
str r0, [r11, 0]
b <tag>
","cmpl 0, 0(ebp)
jge <tag>
",0
"mov r0, 0
str r0, [r11, 0]
b <tag>
","cmpl 0, 0(ebp)
je <tag>
",0
"ldr r0, [r11, 0]
mov sp, r11
pop {r11, lr}
mov pc, lr
","jmp <tag>
",0
"push {r4, r10, r11, lr}
add r11, sp, 0
sub sp, sp, 0
mov r3, r2
mov r12, r1
mov lr, r0
str r0, [r11, 0]
str r1, [r11, 0]
str r2, [sp, 0]
mvn r0, 0
str r0, [sp, 0]
ldr r0, [r11, 0]
ldr r1, [r11, 0]
ldr r2, [r1]
add r4, r2, 0
str r4, [r1]
ldrb r0, [r0, r2]
cmp r0, 0
beq <tag>
b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(ecx), ecx
movb 0(eax,ecx), dl
movl 0(ebp), eax
movb dl, 0(eax)
",0
"b <tag>
","movl 0(ebp), eax
addl 0, esp
popl ebp
retl
",0
"ldr r0, [r11, 0]
ldr r1, [r11, 0]
bl foo
str r0, [sp, 0]
ldr r0, [sp, 0]
cmp r0, 0
bne <tag>
b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(ecx), edx
movl edx, esi
addl 0, esi
movl esi, 0(ecx)
movb 0(eax,edx), bl
movzbl bl, eax
movl eax, 0(ebp)
movl 0(ebp), eax
movl 0(ebp), ecx
movl eax, 0(esp)
movl ecx, 0(esp)
calll foo
movl eax, 0(ebp)
cmpl 0, 0(ebp)
jne <tag>
",0
"ldr r0, [r11, 0]
ldr r1, [r11, 0]
ldr r1, [r1]
add r1, r0, r1
ldr r0, <str>
mov r2, 0
mov r3, 0
bl foo
cmp r0, 0
bne <tag>
b <tag>
","movl 0(ebp), eax
movl eax, 0(esp)
calll foo
",0
"ldr r0, [sp, 0]
mov r1, 0
strb r1, [r0, 0]
b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(ecx), edx
movl edx, esi
addl 0, esi
movl esi, 0(ecx)
movb 0(eax,edx), bl
movzbl bl, eax
andl 0, eax
movl eax, 0(ebp)
movl 0, 0(ebp)
movl 0, 0(ebp)
",0
"ldr r0, [r11, 0]
ldr r1, [r11, 0]
ldr r1, [r1]
add r1, r0, r1
ldr r0, <str>
mov r2, 0
mov r3, 0
bl foo
cmp r0, 0
beq <tag>
b <tag>
","movl 0(ebp), eax
movb 0, 0(eax)
jmp <tag>
",0
"b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(ecx), ecx
movb 0(eax,ecx), dl
movzbl dl, eax
cmpl 0, eax
je <tag>
",0
"ldr r0, [r11, 0]
ldr r1, [r11, 0]
ldr r1, [r1]
add r0, r0, r1
ldrb r0, [r0, 0]
ldr r1, [sp, 0]
strb r0, [r1, 0]
b <tag>
","movl 0(ebp), eax
addl 0, esp
popl esi
popl ebx
popl ebp
retl
",0
"ldr r0, [sp, 0]
ldr r1, [r11, 0]
ldr r2, [r1]
add r0, r2, r0
str r0, [r1]
ldr r0, [r11, 0]
ldr r1, [r11, 0]
mov r2, 0
bl foo
mov r1, 0
str r1, [sp, 0]
b <tag>
","movl 0(ebp), eax
movl eax, 0(esp)
calll foo
",0
"ldr r0, [sp, 0]
sub sp, r11, 0
pop {r4, r10, r11, lr}
mov pc, lr
","jmp <tag>
",0
