arm,x86,score
"ldr r0, [sp, 0]
bl foo
ldr lr, <str>
mov r0, lr
bl foo
ldr r1, [sp, 0]
mov r0, r1
bl foo
ldr r0, [sp, 0]
mov r1, 0
str r1, [r0]
b <tag>
","movl 0(ebp), eax
movl eax, 0(esp)
leal 0(ebp), eax
movl eax, 0(esp)
movl 0, 0(esp)
calll foo
cmpl 0, eax
je <tag>
",0
"ldr r0, [sp, 0]
sub sp, r11, 0
pop {r4, r10, r11, lr}
mov pc, lr
","pushl ebp
movl esp, ebp
pushl ebx
pushl edi
pushl esi
subl 0, esp
movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(ebp), edx
movl 0(ebp), esi
movl 0(ebp), edi
movl esi, 0(esp)
movl edi, 0(esp)
movl eax, 0(ebp)
movl ecx, 0(ebp)
movl edx, 0(ebp)
calll foo
movl eax, 0(ebp)
cmpl 0, eax
jle <tag>
",0
"push {r11, lr}
mov r11, sp
sub sp, sp, 0
mov r3, r2
mov r12, r1
mov lr, r0
str r0, [r11, 0]
str r1, [r11, 0]
str r2, [r11, 0]
ldr r0, [r11, 0]
ldr r1, [r11, 0]
bl foo
str r0, [r11, 0]
cmp r0, 0
blt <tag>
b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
movl eax, 0(esp)
movl ecx, 0(esp)
calll foo
jmp <tag>
",0
"ldr r0, [r11, 0]
mov r1, 0
strb r1, [r0, 0]
ldr r0, [r11, 0]
sub r1, r11, 0
bl foo
ldr r1, [r11, 0]
strb r0, [r1, 0]
ldr r0, [r11, 0]
mov r2, 0
bl foo
cmp r0, 0
blt <tag>
b <tag>
","movl 0(ebp), eax
movb 0, 0(eax)
movl 0(ebp), eax
movl eax, 0(esp)
leal 0(ebp), eax
movl eax, 0(esp)
calll foo
movl 0(ebp), ecx
andb 0, al
movb al, 0(ecx)
movl 0(ebp), ecx
movl ecx, 0(esp)
leal 0(ebp), ecx
movl ecx, 0(esp)
movl 0, 0(esp)
calll foo
cmpl 0, eax
jl <tag>
",0
"ldr r0, [r11, 0]
sub r1, r11, 0
mov r2, 0
bl foo
str r0, [r11, 0]
cmp r0, 0
blt <tag>
b <tag>
","movl 0(ebp), eax
leal <tag>, ecx
movl ecx, 0(esp)
movl eax, 0(esp)
calll foo
movl 0(ebp), ecx
cmpl 0, 0(ecx)
movl eax, 0(ebp)
je <tag>
",0
"ldr r0, [r11, 0]
ldr r1, [r11, 0]
add r0, r0, r1
str r0, [r11, 0]
mov r0, 0
str r0, [r11, 0]
b <tag>
","movl 0(ebp), eax
movl eax, 0(esp)
leal 0(ebp), eax
movl eax, 0(esp)
movl 0, 0(esp)
calll foo
cmpl 0, eax
jl <tag>
",0
"ldr r0, [r11, 0]
ldr r1, [r11, 0]
cmp r0, r1
bge <tag>
b <tag>
","movl 0(ebp), eax
leal <tag>, ecx
movl ecx, 0(esp)
movl eax, 0(esp)
calll foo
movl 0(ebp), ecx
cmpl 0, 0(ecx)
movl eax, 0(ebp)
je <tag>
",0
"ldr r0, [r11, 0]
ldr r1, [r11, 0]
add r2, r1, 0
str r2, [r11, 0]
ldrb r0, [r0, r1]
str r0, [sp, 0]
ldr r0, [r11, 0]
sub r1, r11, 0
bl foo
str r0, [sp, 0]
ldr r0, [sp, 0]
cmp r0, 0
bne <tag>
b <tag>
","movl 0, 0(ebp)
",0
"ldr r0, [r11, 0]
ldr r0, [r0, 0]
ldr r1, [r11, 0]
add r1, r1, 0
asr r2, r1, 0
lsl r2, r2, 0
orr r3, r2, r1, lsr 0
lsl r2, r1, 0
bl foo
ldr r1, [r11, 0]
str r0, [r1, 0]
ldr r0, [sp, 0]
add r0, r0, 0
asr r1, r0, 0
bl foo
ldr r1, [r11, 0]
ldr r1, [r1, 0]
ldr r2, [r11, 0]
str r0, [r1, r2, lsl 0]
ldr r0, [r11, 0]
ldr r0, [r0, 0]
ldr r1, [r11, 0]
add r0, r0, r1, lsl 0
mov r1, 0
str r1, [r0, 0]
ldr r0, [r11, 0]
ldr r0, [r0, 0]
ldr r2, [r11, 0]
ldr r0, [r0, r2, lsl 0]
ldr r2, [r11, 0]
ldr r3, [r11, 0]
add r2, r2, r3
ldr r3, [sp, 0]
mov r1, r2
mov r2, r3
bl foo
ldr r1, [r11, 0]
ldr r1, [r1, 0]
ldr r2, [r11, 0]
ldr r1, [r1, r2, lsl 0]
ldr r2, [sp, 0]
strb r3, [r1, r2]
ldr r1, [r11, 0]
add r1, r1, 0
str r1, [r11, 0]
b <tag>
","movl 0, 0(ebp)
",0
"ldr r0, [sp, 0]
ldr r1, [r11, 0]
add r0, r1, r0
str r0, [r11, 0]
b <tag>
","movl 0(ebp), eax
movl 0(eax), eax
movl eax, 0(ebp)
jmp <tag>
",0
"b <tag>
","leal <tag>, eax
movl eax, 0(esp)
calll foo
movl eax, 0(ebp)
",0
"b <tag>
","movl <tag>, 0(ebp)
",0
"b <tag>
","movl 0(ebp), eax
cmpl 0(ebp), eax
setl cl
movb cl, 0(ebp)
",0
"mov r0, 0
mov sp, r11
pop {r11, lr}
mov pc, lr
","movl 0(ebp), eax
movl 0(eax), eax
andl 0, eax
cmpl 0, eax
je <tag>
",0
"push {r11, lr}
mov r11, sp
sub sp, sp, 0
mov r3, r2
mov r12, r1
mov lr, r0
str r0, [r11, 0]
str r1, [r11, 0]
str r2, [r11, 0]
mov r0, 0
str r0, [sp, 0]
ldr r0, [r11, 0]
ldr r1, [r11, 0]
bl foo
str r0, [r11, 0]
cmp r0, 0
bne <tag>
b <tag>
","leal <tag>, eax
movl eax, 0(ebp)
jmp <tag>
",0
"b <tag>
","movl 0(ebp), eax
subl 0(ebp), eax
movl eax, 0(ebp)
cmpl 0, 0(ebp)
jle <tag>
",0
"ldr r0, [r11, 0]
mov r1, 0
strb r1, [r0, 0]
ldr r0, [r11, 0]
sub r1, r11, 0
bl foo
ldr r1, [r11, 0]
strb r0, [r1, 0]
ldr r0, [r11, 0]
mov r2, 0
bl foo
cmp r0, 0
blt <tag>
b <tag>
","movl 0(ebp), eax
movl 0(eax), eax
andl 0, eax
cmpl 0, eax
je <tag>
",0
"ldr r0, [r11, 0]
sub r1, r11, 0
mov r2, 0
bl foo
cmp r0, 0
blt <tag>
b <tag>
","movl 0(ebp), eax
movl eax, 0(ebp)
movl 0(ebp), eax
movl eax, 0(esp)
leal 0(ebp), eax
movl eax, 0(esp)
movl 0, 0(esp)
calll foo
cmpl 0, eax
jne <tag>
",0
"ldr r0, [r11, 0]
ldr r1, [r11, 0]
add r2, r1, 0
sub r1, r11, 0
bl foo
cmp r0, 0
blt <tag>
b <tag>
","leal <tag>, eax
movl eax, 0(ebp)
jmp <tag>
",0
"ldr r0, [r11, 0]
ldr r1, [r11, 0]
add r2, r1, 0
sub r1, r11, 0
bl foo
cmn r0, 0
bgt <tag>
b <tag>
","movl <tag>, eax
movl eax, 0(ebp)
",0
"mvn r0, 0
str r0, [sp, 0]
b <tag>
","jmp <tag>
",0
"b <tag>
","leal <tag>, eax
movl eax, 0(esp)
calll foo
movl eax, 0(ebp)
",0
"ldr r0, [sp, 0]
mov sp, r11
pop {r11, lr}
mov pc, lr
","jmp <tag>
",0
"push {r11, lr}
mov r11, sp
sub sp, sp, 0
mov r3, r2
mov r12, r1
mov lr, r0
str r0, [r11, 0]
str r1, [r11, 0]
str r2, [r11, 0]
mov r0, 0
str r0, [sp, 0]
ldr r0, [r11, 0]
ldr r1, [r11, 0]
bl foo
str r0, [r11, 0]
cmp r0, 0
bne <tag>
b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(eax,ecx,4), eax
cmpl 0, eax
setne dl
movb dl, 0(ebp)
",0
"b <tag>
","testb 0, 0(ebp)
je <tag>
",0
"ldr r0, [r11, 0]
mov r1, 0
strb r1, [r0, 0]
ldr r0, [r11, 0]
sub r1, r11, 0
bl foo
ldr r1, [r11, 0]
strb r0, [r1, 0]
ldr r0, [r11, 0]
mov r2, 0
bl foo
cmp r0, 0
blt <tag>
b <tag>
","movl <tag>, 0(ebp)
jmp <tag>
",0
"ldr r0, [r11, 0]
ldr r1, [r11, 0]
add r2, r1, 0
sub r1, r11, 0
bl foo
cmp r0, 0
beq <tag>
b <tag>
","movl 0(ebp), eax
movl 0(eax), eax
andl 0, eax
cmpl 0, eax
je <tag>
",0
"mvn r0, 0
str r0, [sp, 0]
b <tag>
","cmpl 0, 0(ebp)
je <tag>
",0
"b <tag>
","movl 0(ebp), eax
subl 0(ebp), eax
movl eax, 0(ebp)
cmpl 0, 0(ebp)
jle <tag>
",0
"ldr r0, [sp, 0]
mov sp, r11
pop {r11, lr}
mov pc, lr
","movl 0, 0(ebp)
",0
"sub sp, sp, 0
mov r1, r0
str r0, [sp, 0]
ldr r0, [sp, 0]
add r0, r0, 0
cmp r0, 0
bhi <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
movb 0(eax,ecx), dl
movzbl dl, eax
cmpl 0, eax
jne <tag>
",0
"adr r0, .LJTI4_0
ldr r0, [r0, r1, lsl 0]
mov pc, r0
","movl 0(ebp), eax
testb 0, 0(eax)
je <tag>
",0
"ldr r0, <str>
str r0, [sp, 0]
b <tag>
","leal <tag>, eax
movl eax, 0(esp)
calll foo
movl eax, 0(ebp)
jmp <tag>
",0
"ldr r0, <str>
str r0, [sp, 0]
b <tag>
","movl <tag>, 0(ebp)
jmp <tag>
",0
"ldr r0, <str>
str r0, [sp, 0]
b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
movb 0(eax,ecx), dl
movzbl dl, eax
cmpl 0, eax
jne <tag>
",0
"ldr r0, <str>
str r0, [sp, 0]
b <tag>
","movl 0(ebp), eax
cmpl 0, 0(eax)
je <tag>
",0
"ldr r0, <str>
str r0, [sp, 0]
b <tag>
","jmp <tag>
",0
"ldr r0, <str>
str r0, [sp, 0]
b <tag>
","jmp <tag>
",0
"ldr r0, <str>
str r0, [sp, 0]
b <tag>
","leal <tag>, eax
movl eax, 0(ebp)
jmp <tag>
",0
"ldr r0, <str>
str r0, [sp, 0]
b <tag>
","pushl ebp
movl esp, ebp
pushl ebx
pushl edi
pushl esi
subl 0, esp
movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(ebp), edx
movl 0(ebp), esi
movl 0(ebp), edi
movl esi, 0(ebp)
movl ecx, 0(ebp)
movl 0, 0(ebp)
movl 0(ebp), ecx
addl 0, ecx
andl <tag>, ecx
movl esp, esi
subl ecx, esi
movl esi, esp
movl esi, 0(ebp)
movl 0(ebp), ecx
movl 0(ebp), esi
movl 0(ebp), ebx
subl 0, esp
movl ecx, 0(esp)
movl esi, 0(esp)
movl ebx, 0(esp)
movl eax, 0(ebp)
movl edi, 0(ebp)
movl edx, 0(ebp)
calll foo
addl 0, esp
movl eax, 0(ebp)
movl 0(ebp), eax
movb 0, 0(eax)
movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(ebp), edx
movl 0(ebp), esi
subl 0, esp
movl eax, 0(esp)
movl ecx, 0(esp)
movl edx, 0(esp)
movl esi, 0(esp)
calll foo
addl 0, esp
movl eax, 0(ebp)
movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(ebp), edx
movl 0(ebp), esi
subl 0, esp
movl eax, 0(esp)
movl ecx, 0(esp)
movl edx, 0(esp)
movl esi, 0(esp)
calll foo
addl 0, esp
movl 0(ebp), eax
movb 0, 0(eax)
movl 0, 0(ebp)
",0
"ldr r0, <str>
str r0, [sp, 0]
b <tag>
","movl 0(ebp), eax
movl 0(eax), eax
movl 0(ebp), ecx
movl 0(eax,ecx,4), eax
cmpl 0, eax
je <tag>
",0
"ldr r0, <str>
str r0, [sp, 0]
b <tag>
","movl 0(ebp), eax
movl eax, 0(esp)
leal 0(ebp), eax
movl eax, 0(esp)
movl 0, 0(esp)
calll foo
cmpl 0, eax
jl <tag>
",0
"ldr r0, <str>
str r0, [sp, 0]
b <tag>
","leal <tag>, eax
movl eax, 0(esp)
calll foo
movl eax, 0(ebp)
",0
"ldr r0, <str>
str r0, [sp, 0]
b <tag>
","leal <tag>, eax
movl eax, 0(ebp)
jmp <tag>
",0
"ldr r0, [sp, 0]
add sp, sp, 0
mov pc, lr
","pushl ebp
movl esp, ebp
pushl edi
pushl esi
subl 0, esp
movl 0(ebp), eax
movl 0(ebp), ecx
movl eax, 0(ebp)
cmpl 0, 0(ebp)
movl ecx, 0(ebp)
jne <tag>
",0
"push {r11, lr}
mov r11, sp
sub sp, sp, 0
mov r1, r0
str r0, [r11, 0]
ldr r0, [r11, 0]
cmp r0, 0
bne <tag>
b <tag>
","cmpb 0, 0(ebp)
jne <tag>
",0
"b <tag>
","movl 0(ebp), eax
movl 0(eax), eax
movl eax, 0(esp)
calll foo
movl 0(ebp), eax
cmpl 0, 0(eax)
je <tag>
",0
"mov r0, 0
str r0, [sp, 0]
b <tag>
","leal <tag>, eax
movl eax, 0(esp)
calll foo
movl eax, 0(ebp)
jmp <tag>
",0
"ldr r0, [sp, 0]
cmp r0, 0
bgt <tag>
b <tag>
","jmp <tag>
",0
"ldr r0, [r11, 0]
ldr r1, [sp, 0]
ldr r0, [r0, r1, lsl 0]
bl foo
ldr r0, [r11, 0]
ldr r1, [sp, 0]
add r0, r0, r1, lsl 0
ldr r0, [r0, 0]
bl foo
b <tag>
","movl 0(ebp), eax
leal <tag>, ecx
movl ecx, 0(esp)
movl eax, 0(esp)
calll foo
leal <tag>, ecx
movl ecx, 0(esp)
movl eax, 0(ebp)
calll foo
movl 0(ebp), ecx
cmpl 0, 0(ecx)
movl eax, 0(ebp)
je <tag>
",0
"ldr r0, [sp, 0]
add r0, r0, 0
str r0, [sp, 0]
b <tag>
","movl 0(ebp), eax
addl 0, esp
popl ebp
retl
",0
"ldr r0, [r11, 0]
ldr r0, [r0, 0]
bl foo
ldr r0, [r11, 0]
ldr r0, [r0, 0]
cmp r0, 0
beq <tag>
b <tag>
","movl 0, 0(ebp)
movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(eax,ecx,4), eax
movl 0(eax), eax
movl 0(eax), eax
movl eax, 0(ebp)
movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(eax,ecx,4), eax
movl 0(eax), eax
movl 0(eax), eax
movl eax, 0(ebp)
movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(eax,ecx,4), eax
movl 0(eax), eax
movl 0(eax), eax
movl eax, 0(ebp)
jmp <tag>
",0
"ldr r0, [r11, 0]
ldr r1, [r0, 0]
ldr r0, [r0, 0]
ldr r1, [r1, 0]
mov r0, r1
bl foo
b <tag>
","movl 0(ebp), eax
movl 0(eax), eax
movl eax, 0(ebp)
jmp <tag>
",0
"ldr r0, [r11, 0]
ldr r0, [r0, 0]
cmp r0, 0
beq <tag>
b <tag>
","movb 0, 0(ebp)
movl 0(ebp), eax
movl 0(eax), eax
movl 0(eax), eax
movl eax, 0(ebp)
movl 0(ebp), eax
movl 0(eax), eax
movl 0(eax), eax
movl eax, 0(ebp)
movl 0(ebp), eax
movl 0(eax), eax
movl 0(eax), eax
movl eax, 0(ebp)
",0
"mov r0, 0
str r0, [sp, 0]
b <tag>
","jmp <tag>
",0
"ldr r0, [r11, 0]
ldr r0, [r0, 0]
ldr r1, [sp, 0]
ldr r0, [r0, r1, lsl 0]
cmp r0, 0
beq <tag>
b <tag>
","movl 0(ebp), eax
movl eax, 0(esp)
leal 0(ebp), eax
movl eax, 0(esp)
movl 0, 0(esp)
calll foo
cmpl 0, eax
je <tag>
",0
"ldr r0, [r11, 0]
ldr r0, [r0, 0]
ldr r1, [sp, 0]
ldr r0, [r0, r1, lsl 0]
bl foo
b <tag>
","movl <tag>, 0(ebp)
",0
"ldr r0, [sp, 0]
add r0, r0, 0
str r0, [sp, 0]
b <tag>
","leal <tag>, eax
movl eax, 0(esp)
calll foo
leal <tag>, ecx
movl ecx, 0(esp)
movl eax, 0(ebp)
calll foo
movl 0(ebp), ecx
cmpl 0, 0(ecx)
movl eax, 0(ebp)
je <tag>
",0
"ldr r0, [r11, 0]
ldr r0, [r0, 0]
bl foo
b <tag>
","movl 0(ebp), eax
movb 0(eax), cl
testb 0, cl
leal <tag>, eax
leal <tag>, edx
cmovnel eax, edx
leal <tag>, eax
movl eax, 0(esp)
movl edx, 0(esp)
calll foo
movb 0, 0(ebp)
movl 0(ebp), edx
movl 0(edx), edx
andl 0, edx
cmpl 0, edx
movl eax, 0(ebp)
je <tag>
",0
"ldr r0, [r11, 0]
ldr r0, [r0, 0]
bl foo
ldr r0, [r11, 0]
ldr r0, [r0, 0]
str r0, [sp, 0]
ldr r0, [r11, 0]
bl foo
ldr r0, [sp, 0]
bl foo
b <tag>
","movl 0(ebp), eax
movl eax, 0(esp)
leal 0(ebp), eax
movl eax, 0(esp)
leal 0(ebp), eax
movl eax, 0(esp)
calll foo
cmpl <tag>, eax
jne <tag>
",0
"mov sp, r11
pop {r11, lr}
mov pc, lr
","movl esp, eax
leal 0(ebp), ecx
movl ecx, 0(eax)
calll foo
movl 0(ebp), eax
movl 0(ebp), ecx
addl ecx, eax
movl 0(ebp), ecx
subl 0(ebp), ecx
leal 0(ebp), edx
movl edx, 0(esp)
movl eax, 0(esp)
movl ecx, 0(esp)
calll foo
leal 0(ebp), eax
movl eax, 0(esp)
leal 0(ebp), eax
movl eax, 0(esp)
calll foo
leal 0(ebp), eax
movl 0(ebp), ecx
movl ecx, 0(esp)
movl eax, 0(esp)
movl 0, 0(esp)
calll foo
movl 0(ebp), ecx
movl eax, 0(ecx)
jmp <tag>
",0
"push {r11, lr}
mov r11, sp
sub sp, sp, 0
mov r3, r2
mov r12, r1
mov lr, r0
str r0, [r11, 0]
str r1, [r11, 0]
str r2, [r11, 0]
mov r0, 0
str r0, [r11, 0]
str r0, [r11, 0]
str r0, [r11, 0]
str r0, [r11, 0]
str r0, [r11, 0]
str r0, [r11, 0]
str r0, [r11, 0]
strb r0, [sp, 0]
ldr r0, [r11, 0]
cmp r0, 0
bne <tag>
b <tag>
","jmp <tag>
",0
"mvn r0, 0
str r0, [r11, 0]
b <tag>
","movl 0(ebp), eax
addl 0, esp
popl esi
popl edi
popl ebp
retl
",0
"ldr r0, [r11, 0]
add r1, r0, 0
bl foo
cmp r0, 0
bne <tag>
b <tag>
","movl 0(ebp), eax
movl eax, 0(esp)
leal 0(ebp), eax
movl eax, 0(esp)
movl 0, 0(esp)
calll foo
cmpl 0, eax
jle <tag>
",0
"mov r0, 0
strb r0, [sp, 0]
ldr r0, [r11, 0]
ldr r0, [r0, 0]
ldr r0, [r0, 0]
str r0, [r11, 0]
ldr r0, [r11, 0]
ldr r0, [r0, 0]
ldr r0, [r0]
str r0, [r11, 0]
ldr r0, [r11, 0]
ldr r0, [r0, 0]
ldr r0, [r0, 0]
str r0, [r11, 0]
b <tag>
","movl 0(ebp), eax
movl 0(eax), eax
movl 0(eax), eax
movl 0(ebp), ecx
movl 0(ecx), ecx
movl eax, 0(esp)
movl ecx, 0(esp)
calll foo
",0
"add r0, sp, 0
mov r1, 0
bl foo
ldr r1, [sp, 0]
ldr lr, [sp, 0]
ldr r2, [r11, 0]
ldr r3, [r2, 0]
ldr r2, [r2, 0]
subs r1, r1, r3
sbcs r2, lr, r2
bge <tag>
b <tag>
","leal <tag>, eax
movl eax, 0(esp)
calll foo
movl 0(ebp), ecx
movl 0(ecx), ecx
leal <tag>, edx
movl edx, 0(esp)
movl ecx, 0(esp)
movl eax, 0(ebp)
calll foo
movl eax, 0(ebp)
",0
"mvn r0, 0
str r0, [r11, 0]
b <tag>
","jmp <tag>
",0
"ldr r0, [sp, 0]
ldr r1, [sp, 0]
ldr r2, [r11, 0]
ldr r3, [r2, 0]
ldr r2, [r2, 0]
subs r0, r3, r0
sbcs r1, r2, r1
bge <tag>
b <tag>
","jmp <tag>
",0
"mvn r0, 0
str r0, [r11, 0]
b <tag>
","movl 0(ebp), eax
movl eax, 0(ebp)
movl 0(ebp), eax
movl eax, 0(esp)
leal 0(ebp), eax
movl eax, 0(esp)
movl 0, 0(esp)
calll foo
cmpl 0, eax
jne <tag>
",0
"ldr r0, [r11, 0]
ldrb r0, [r0, 0]
tst r0, 0
beq <tag>
b <tag>
","movl 0(ebp), eax
movl 0(eax), eax
andl 0, eax
cmpl 0, eax
je <tag>
",0
"ldr r0, [r11, 0]
ldrb r0, [r0, 0]
tst r0, 0
bne <tag>
b <tag>
","movl 0(ebp), eax
movl 0(eax), eax
andl 0, eax
cmpl 0, eax
je <tag>
",0
"ldr r0, [r11, 0]
ldrb r0, [r0, 0]
tst r0, 0
beq <tag>
b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
addl 0, ecx
movl eax, 0(esp)
movl ecx, 0(esp)
calll foo
cmpl 0, eax
je <tag>
",0
"mvn r0, 0
str r0, [r11, 0]
b <tag>
","movl 0(ebp), eax
addl 0, eax
movl esp, ecx
movl eax, 0(ecx)
calll foo
movl esp, ecx
movl eax, 0(ecx)
movl <str>, 0(ecx)
calll foo
movl 0(ebp), ecx
addl 0, ecx
movl esp, edx
movl ecx, 0(edx)
movl eax, 0(ebp)
calll foo
movl esp, ecx
movl eax, 0(ecx)
movl <str>, 0(ecx)
calll foo
movl 0(ebp), ecx
movl 0(ecx), ecx
movl 0(ecx), ecx
shll 0, ecx
movl esp, edx
movl ecx, 0(edx)
movl <str>, 0(edx)
movl eax, 0(ebp)
calll foo
movl esp, ecx
movl <str>, 0(ecx)
movl eax, 0(ebp)
calll foo
movl 0(ebp), ecx
movzbl 0(ecx), ecx
addl <tag>, ecx
movl ecx, edx
subl 0, edx
movl eax, 0(ebp)
movl ecx, 0(ebp)
movl edx, 0(ebp)
ja <tag>
",0
"ldr r0, [r11, 0]
ldrb r0, [r0, 0]
tst r0, 0
beq <tag>
b <tag>
","movl 0(ebp), eax
cmpl 0, 0(eax)
je <tag>
",0
"ldr r0, [r11, 0]
ldrb r0, [r0, 0]
tst r0, 0
beq <tag>
b <tag>
","jmp <tag>
",0
"ldr r0, [r11, 0]
ldrb r0, [r0, 0]
tst r0, 0
beq <tag>
b <tag>
","testb 0, 0(ebp)
je <tag>
",0
"ldr r0, [r11, 0]
ldr r0, [r0, 0]
add r0, r0, 0
ldr r1, [r11, 0]
ldr r1, [r1]
cmp r0, r1
bge <tag>
b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
movl eax, 0(ecx)
",0
"mvn r0, 0
str r0, [r11, 0]
b <tag>
","cmpl 0, 0(ebp)
jne <tag>
",0
"b <tag>
","movl 0(ebp), eax
cmpl 0, 0(eax)
je <tag>
",0
"ldr r0, [r11, 0]
ldr r0, [r0, 0]
str r0, [r11, 0]
ldr r0, [r11, 0]
cmp r0, 0
bne <tag>
b <tag>
","movl 0(ebp), eax
movl 0(eax), eax
movl 0(ebp), ecx
movl eax, 0(esp)
movl ecx, 0(esp)
calll foo
",0
"ldr r0, [r11, 0]
cmp r0, 0
beq <tag>
b <tag>
","movl 0(ebp), eax
cmpl 0, 0(eax)
je <tag>
",0
"b <tag>
","movl <tag>, eax
movl eax, 0(ebp)
",0
"ldr r0, [r11, 0]
mov r1, 0
cmp r0, 0
bgt <tag>
b <tag>
","leal <tag>, eax
movl eax, 0(esp)
calll foo
movl eax, 0(ebp)
jmp <tag>
",0
"ldr r0, [r11, 0]
ldr r1, [r11, 0]
ldr r0, [r0, r1, lsl 0]
cmp r0, 0
movne r0, 0
b <tag>
","movl 0(ebp), eax
testb 0, 0(eax)
jne <tag>
",0
"tst r0, 0
beq <tag>
b <tag>
","movl 0(ebp), eax
movl eax, 0(esp)
leal 0(ebp), eax
movl eax, 0(esp)
movl 0, 0(esp)
calll foo
cmpl 0, eax
jle <tag>
",0
"ldr r0, [r11, 0]
ldrb r0, [r0, 0]
tst r0, 0
beq <tag>
b <tag>
","leal <tag>, eax
movl eax, 0(esp)
calll foo
movl 0(ebp), ecx
movl 0(ecx), ecx
leal <tag>, edx
movl edx, 0(esp)
movl ecx, 0(esp)
movl eax, 0(ebp)
calll foo
movl eax, 0(ebp)
",0
"ldr r0, [r11, 0]
ldr r1, [r11, 0]
ldr r0, [r0, r1, lsl 0]
ldrb r0, [r0, 0]
tst r0, 0
bne <tag>
b <tag>
","leal <tag>, eax
movl eax, 0(esp)
calll foo
movb 0, 0(ebp)
movl eax, 0(ebp)
",0
"b <tag>
","movl 0(ebp), eax
testb 0, 0(eax)
je <tag>
",0
"ldr r0, [r11, 0]
ldr r1, [r11, 0]
ldr r2, [r11, 0]
ldr r1, [r1, r2, lsl 0]
add r1, r1, 0
bl foo
cmp r0, 0
bne <tag>
b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
addl ecx, eax
subl 0, esp
movl eax, 0(esp)
leal 0(ebp), eax
movl eax, 0(esp)
calll foo
addl 0, esp
movl eax, 0(ebp)
cmpl 0, 0(ebp)
je <tag>
",0
"mov r0, 0
str r0, [r11, 0]
ldr r0, [r11, 0]
ldr r1, [r11, 0]
ldr r0, [r0, r1, lsl 0]
ldr r0, [r0, 0]
ldr r0, [r0, 0]
str r0, [r11, 0]
ldr r0, [r11, 0]
ldr r1, [r11, 0]
ldr r0, [r0, r1, lsl 0]
ldr r0, [r0, 0]
ldr r0, [r0]
str r0, [r11, 0]
ldr r0, [r11, 0]
ldr r1, [r11, 0]
ldr r0, [r0, r1, lsl 0]
ldr r0, [r0, 0]
ldr r0, [r0, 0]
str r0, [r11, 0]
b <tag>
","leal <tag>, eax
movl eax, 0(esp)
calll foo
movl 0(ebp), ecx
movl 0(ecx), ecx
leal <tag>, edx
movl edx, 0(esp)
movl ecx, 0(esp)
movl eax, 0(ebp)
calll foo
movl eax, 0(ebp)
",0
"ldr r0, [r11, 0]
add r0, r0, 0
str r0, [r11, 0]
b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
addl 0, ecx
movl eax, 0(esp)
movl ecx, 0(esp)
calll foo
cmpl 0, eax
je <tag>
",0
"b <tag>
","pushl ebp
movl esp, ebp
pushl ebx
pushl edi
pushl esi
subl 0, esp
movl 0(ebp), eax
movl 0(ebp), ecx
movl 0(ebp), edx
movl 0(ebp), esi
movl 0(ebp), edi
movl esi, 0(esp)
movl edi, 0(esp)
movl eax, 0(ebp)
movl ecx, 0(ebp)
movl edx, 0(ebp)
calll foo
movl eax, 0(ebp)
cmpl 0, eax
jle <tag>
",0
"ldr r0, [r11, 0]
cmp r0, 0
bne <tag>
b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
movl eax, 0(esp)
leal 0(ebp), eax
movl eax, 0(esp)
movl ecx, 0(esp)
calll foo
cmpl 0, eax
jne <tag>
",0
"ldrb r0, [sp, 0]
cmp r0, 0
bne <tag>
b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
addl 0, ecx
movl eax, 0(esp)
leal 0(ebp), eax
movl eax, 0(esp)
movl ecx, 0(esp)
calll foo
cmpl 0, eax
jl <tag>
",0
"mvn r0, 0
str r0, [r11, 0]
b <tag>
","jmp <tag>
",0
"b <tag>
","movl 0(ebp), eax
movl 0(ebp), ecx
movl ecx, edx
addl 0, edx
movl edx, 0(ebp)
movb 0(eax,ecx), bl
movzbl bl, eax
cmpl 0, eax
je <tag>
",0
"ldr r0, [r11, 0]
ldr r1, [r11, 0]
add r1, r1, 0
bl foo
cmp r0, 0
beq <tag>
b <tag>
","testb 0, 0(ebp)
je <tag>
",0
"mvn r0, 0
str r0, [r11, 0]
b <tag>
","movb 0(ebp), al
testb 0, al
jne <tag>
jmp <tag>
",0
